"Brand_Reg","Model_No","SoldIn","Country","screensize","Screen_Area","Screen_Tech","Pasv_stnd_power","Avg_mode_power","Labelled energy consumption (kWh/year)","SubmitStatus","Product Class","Availability Status","Star2","Star Rating Index","Power supply","Brand_Reg_Upper","screensize_by_inches","Screensize category"
"SAMSUNG ELECTRONICS","QA65QN85CAW","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",137,503,"Approved","Single product class","Available",4.5,4.656652344403179,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65QN85CAS","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",137,503,"Approved","Single product class","Available",4.5,4.656652344403179,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65QN85CA*","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",137,503,"Approved","Single product class","Available",4.5,4.656652344403179,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA75QN85CAW","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",153,562,"Approved","Single product class","Available",5,5.388085540605535,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75QN85CAS","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",153,562,"Approved","Single product class","Available",5,5.388085540605535,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75QN85CA*","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",153,562,"Approved","Single product class","Available",5,5.388085540605535,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","UA43CU8000W","Australia,Fiji,New Zealand","Vietnam",107.987,4982.7128,"LCD (LED)","0.5",70,259,"Approved","Single product class","Available",4,4.2156364107821895,"Internal","SAMSUNG ELECTRONICS",42.514566929133856,"40 inch"
"SAMSUNG ELECTRONICS","UA43CU8000S","Australia,Fiji,New Zealand","Vietnam",107.987,4982.7128,"LCD (LED)","0.5",70,259,"Approved","Single product class","Available",4,4.2156364107821895,"Internal","SAMSUNG ELECTRONICS",42.514566929133856,"40 inch"
"SAMSUNG ELECTRONICS","UA43CU8500S","Australia,Fiji,New Zealand","Vietnam",107.987,4982.7128,"LCD (LED)","0.5",70,259,"Approved","Single product class","Available",4,4.2156364107821895,"Internal","SAMSUNG ELECTRONICS",42.514566929133856,"40 inch"
"SAMSUNG ELECTRONICS","UA43CU8*00*","Australia,Fiji,New Zealand","Vietnam",107.987,4982.7128,"LCD (LED)","0.5",70,259,"Approved","Single product class","Available",4,4.2156364107821895,"Internal","SAMSUNG ELECTRONICS",42.514566929133856,"40 inch"
"SAMSUNG ELECTRONICS","UA50CU8000W","Australia,Fiji,New Zealand","Vietnam",125.736,6755.127600000001,"LCD (LED)","0.5",89,328,"Approved","Single product class","Available",4,4.373715618999169,"Internal","SAMSUNG ELECTRONICS",49.50236220472441,"48 inch"
"SAMSUNG ELECTRONICS","UA50CU8000S","Australia,Fiji,New Zealand","Vietnam",125.736,6755.127600000001,"LCD (LED)","0.5",89,328,"Approved","Single product class","Available",4,4.373715618999169,"Internal","SAMSUNG ELECTRONICS",49.50236220472441,"48 inch"
"SAMSUNG ELECTRONICS","UA50CU8500S","Australia,Fiji,New Zealand","Vietnam",125.736,6755.127600000001,"LCD (LED)","0.5",89,328,"Approved","Single product class","Available",4,4.373715618999169,"Internal","SAMSUNG ELECTRONICS",49.50236220472441,"48 inch"
"SAMSUNG ELECTRONICS","UA50CU8*00*","Australia,Fiji,New Zealand","Vietnam",125.736,6755.127600000001,"LCD (LED)","0.5",89,328,"Approved","Single product class","Available",4,4.373715618999169,"Internal","SAMSUNG ELECTRONICS",49.50236220472441,"48 inch"
"SAMSUNG ELECTRONICS","UA55CU8000W","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",98,361,"Approved","Single product class","Available",4.5,4.753095273755667,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","UA55CU8000S","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",98,361,"Approved","Single product class","Available",4.5,4.753095273755667,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","UA55CU8500S","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",98,361,"Approved","Single product class","Available",4.5,4.753095273755667,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","UA55CU8*00*","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",98,361,"Approved","Single product class","Available",4.5,4.753095273755667,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","UA65CU8000W","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",123,452,"Approved","Single product class","Available",5,5.135751962733489,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","UA65CU8000S","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",123,452,"Approved","Single product class","Available",5,5.135751962733489,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","UA65CU8500S","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",123,452,"Approved","Single product class","Available",5,5.135751962733489,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","UA65CU8*00*","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",123,452,"Approved","Single product class","Available",5,5.135751962733489,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"EKO","K42FSW2","Australia,Fiji","China",105.415,4682.676096,"LCD","0.67",70.2,260,"Approved","Single product class","Available",3.5,3.955295133705826,"Internal","EKO",41.50196850393701,"40 inch"
"SAMSUNG ELECTRONICS","QA75Q70CAW","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",158,580,"Approved","Single product class","Available",5,5.246803153276395,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75Q70CAS","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",158,580,"Approved","Single product class","Available",5,5.246803153276395,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75Q70CA*","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",158,580,"Approved","Single product class","Available",5,5.246803153276395,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA85QN90CAW","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",245,897,"Approved","Single product class","Available",4,4.378910194739287,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85QN90CAS","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",245,897,"Approved","Single product class","Available",4,4.378910194739287,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85QN90CA*","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",245,897,"Approved","Single product class","Available",4,4.378910194739287,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA55Q80CAW","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",112,412,"Approved","Single product class","Available",4,4.160896259989094,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA55Q80CAS","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",112,412,"Approved","Single product class","Available",4,4.160896259989094,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA55Q80CA*","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",112,412,"Approved","Single product class","Available",4,4.160896259989094,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA32LS03CBW","Australia,Fiji,New Zealand","Vietnam",80.008,2735.5079,"LCD (LED)","0.5",43,160,"Approved","Single product class","Available",4,4.118959927231679,"Internal","SAMSUNG ELECTRONICS",31.499212598425196,"32 inch"
"SAMSUNG ELECTRONICS","QA55QN85CAW","Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",112,412,"Approved","Single product class","Available",4,4.160896259989094,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA55QN85CAS","Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",112,412,"Approved","Single product class","Available",4,4.160896259989094,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA55QN85CA*","Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",112,412,"Approved","Single product class","Available",4,4.160896259989094,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA85QN85CAW","Australia,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",206,755,"Approved","Single product class","Available",5,5.15122968053568,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85QN85CAS","Australia,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",206,755,"Approved","Single product class","Available",5,5.15122968053568,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85QN85CA*","Australia,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",206,755,"Approved","Single product class","Available",5,5.15122968053568,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA65QN800CW","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",263,963,"Approved","Single product class","Available",1.5,1.746134707333428,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65QN800CS","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",263,963,"Approved","Single product class","Available",1.5,1.746134707333428,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65QN800C*","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",263,963,"Approved","Single product class","Available",1.5,1.746134707333428,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA75QN800CW","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",292,1069,"Approved","Single product class","Available",2.5,2.506635203616076,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75QN800CS","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",292,1069,"Approved","Single product class","Available",2.5,2.506635203616076,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75QN800C*","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",292,1069,"Approved","Single product class","Available",2.5,2.506635203616076,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","UA75CU8000W","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",165,605,"Approved","Single product class","Available",5,5.057685635688115,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","UA75CU8000S","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",165,605,"Approved","Single product class","Available",5,5.057685635688115,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","UA75CU8000*","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",165,605,"Approved","Single product class","Available",5,5.057685635688115,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA85Q70CAW","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",216,791,"Approved","Single product class","Available",4.5,4.94248415217829,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85Q70CAS","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",216,791,"Approved","Single product class","Available",4.5,4.94248415217829,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85Q70CA*","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",216,791,"Approved","Single product class","Available",4.5,4.94248415217829,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA65Q80CAW","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",153,562,"Approved","Single product class","Available",4,4.159610511283939,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65Q80CAS","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",153,562,"Approved","Single product class","Available",4,4.159610511283939,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65Q80CA*","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",153,562,"Approved","Single product class","Available",4,4.159610511283939,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA75Q80CAW","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",203,744,"Approved","Single product class","Available",4,4.130871593408056,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75Q80CAS","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",203,744,"Approved","Single product class","Available",4,4.130871593408056,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75Q80CA*","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",203,744,"Approved","Single product class","Available",4,4.130871593408056,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA85Q80CAW","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",259,948,"Approved","Single product class","Available",4,4.1310937560811105,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85Q80CAS","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",259,948,"Approved","Single product class","Available",4,4.1310937560811105,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85Q80CA*","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",259,948,"Approved","Single product class","Available",4,4.1310937560811105,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA55Q70CAW","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",114,419,"Approved","Single product class","Available",4,4.08539521829021,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA55Q70CAS","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",114,419,"Approved","Single product class","Available",4,4.08539521829021,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA55Q70CA*","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5",114,419,"Approved","Single product class","Available",4,4.08539521829021,"Internal","SAMSUNG ELECTRONICS",54.63897637795275,"50 inch"
"SAMSUNG ELECTRONICS","QA65Q70CAW","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",145,532,"Approved","Single product class","Available",4,4.405453871887269,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65Q70CAS","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",145,532,"Approved","Single product class","Available",4,4.405453871887269,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65Q70CA*","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",145,532,"Approved","Single product class","Available",4,4.405453871887269,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA75QN900CW","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",340,1244,"Approved","Single product class","Available",1.5,1.8272144389057443,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75QN900CS","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",340,1244,"Approved","Single product class","Available",1.5,1.8272144389057443,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75QN900C*","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5",340,1244,"Approved","Single product class","Available",1.5,1.8272144389057443,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA65QN700CS","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5",190,697,"Approved","Single product class","Available",3,3.194834430599937,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA85QN900CW","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",373,1365,"Approved","Single product class","Available",2,2.497368724741504,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA85QN900CS","Australia,Fiji,New Zealand","Vietnam",214.783,19712.16,"LCD (LED)","0.5",373,1365,"Approved","Single product class","Available",2,2.497368724741504,"Internal","SAMSUNG ELECTRONICS",84.56023622047243,"70+ inch"
